OT;Medición;Folio;Punto;COD TSTGO;SIMPT;POE;Comuna;Nombre_Parada;Eje;Sentido;x;y;Fecha;Medidor;Hora;MH;Periodo;PPU;Plazas;Tipo_Bus;UN;Servicio;Sentido_Servicio;TOC_Antes;%_TOC_Antes;Pasajeros_Antes;Bus_Detiene;TOC_Después;%_TOC_Después;Pasajeros_Después;id_punto
OT25;Paradero;89;17;L-24-1-5-SN;PG341;;;;;SN;-33.5430045;-70.6427124;08/10/2019;Marjorie Cerda Acevedo;7:41:31;07:30;4;WB1047;161;C2;U2;229;R;4A;0.69;110.69;1;0;0.00;0.00;17_PM_SN
OT25;Paradero;57;17;L-24-1-5-SN;PG341;;;;;SN;-33.5429869;-70.6426715;08/10/2019;Marjorie Cerda Acevedo;6:41:01;06:30;4;WC1735;161;C2;U2;229;R;1A;0.13;21.13;1;1A;0.13;21.13;17_PM_SN
OT25;Paradero;68;17;L-24-1-5-SN;PG341;;;;;SN;-33.5429996;-70.6425229;08/10/2019;Marjorie Cerda Acevedo;7:02:04;07:00;4;ZN5387;161;C2;U2;229;R;2;0.31;50.31;1;1B;0.13;21.13;17_PM_SN
OT25;Paradero;77;17;L-24-1-5-SN;PG341;;;;;SN;-33.5429864;-70.6427282;08/10/2019;Marjorie Cerda Acevedo;7:14:18;07:00;4;ZN6681;94;B2;U2;229;R;2;0.45;42.30;1;1B;0.15;14.39;17_PM_SN
OT25;Paradero;58;17;L-24-1-5-SN;PG341;;;;;SN;-33.5430284;-70.6428321;08/10/2019;Marjorie Cerda Acevedo;6:46:24;06:30;4;BDWL40;94;B2;U2;229;R;4A;0.77;71.94;1;3;0.61;57.55;17_PM_SN
OT25;Paradero;78;17;L-24-1-5-SN;PG341;;;;;SN;-33.5429895;-70.6427308;08/10/2019;Marjorie Cerda Acevedo;7:15:04;07:00;4;BJFS39;98;B2;U3;302;R;2;0.45;44.10;1;1A;0.15;15.00;17_PM_SN
OT25;Paradero;87;17;L-24-1-5-SN;PG341;;;;;SN;-33.5430497;-70.6426824;08/10/2019;Marjorie Cerda Acevedo;7:35:44;07:30;4;BJFS42;98;B2;U3;302;R;1B;0.15;15.00;1;1A;0.15;15.00;17_PM_SN
OT25;Paradero;96;17;L-24-1-5-SN;PG341;;;;;SN;-33.5430322;-70.6427135;08/10/2019;Marjorie Cerda Acevedo;7:49:14;07:30;4;BJFT99;98;B2;U3;302;R;1B;0.15;15.00;1;1A;0.15;15.00;17_PM_SN
OT25;Paradero;112;17;L-24-1-5-SN;PG341;;;;;SN;-33.5430646;-70.6428258;08/10/2019;Marjorie Cerda Acevedo;8:22:02;08:00;4;BJFV97;98;B2;U3;302;R;1B;0.15;15.00;1;1A;0.15;15.00;17_PM_SN
OT25;Paradero;65;17;L-24-1-5-SN;PG341;;;;;SN;-33.5430514;-70.6427513;08/10/2019;Marjorie Cerda Acevedo;6:54:21;06:30;4;BJFW18;98;B2;U3;302;R;1B;0.15;15.00;1;1A;0.15;15.00;17_PM_SN
OT25;Paradero;105;17;L-24-1-5-SN;PG341;;;;;SN;-33.5430633;-70.6427406;08/10/2019;Marjorie Cerda Acevedo;8:07:20;08:00;4;BJFW21;98;B2;U3;302;R;1B;0.15;15.00;1;1A;0.15;15.00;17_PM_SN
OT25;Paradero;67;17;L-24-1-5-SN;PG341;;;;;SN;-33.5430293;-70.6427471;08/10/2019;Marjorie Cerda Acevedo;6:56:01;06:30;4;BJFW25;98;B2;U3;302;R;3;0.61;60.00;1;1A;0.15;15.00;17_PM_SN
OT25;Paradero;90;17;L-24-1-5-SN;PG341;;;;;SN;-33.5430173;-70.642736;08/10/2019;Marjorie Cerda Acevedo;7:42:40;07:30;4;BJFW54;98;B2;U3;302;R;4A;0.77;75.00;1;1A;0.15;15.00;17_PM_SN
OT25;Paradero;50;17;L-24-1-5-SN;PG341;;;;;SN;-33.5429907;-70.6425141;08/10/2019;Marjorie Cerda Acevedo;6:36:41;06:30;4;BJFW67;98;B2;U3;302;R;4A;0.77;75.00;1;1B;0.15;15.00;17_PM_SN
OT25;Paradero;69;17;L-24-1-5-SN;PG341;;;;;SN;-33.5429454;-70.6427084;08/10/2019;Marjorie Cerda Acevedo;7:08:25;07:00;4;BJFW83;98;B2;U3;302;R;4A;0.77;75.00;1;1A;0.15;15.00;17_PM_SN
OT25;Paradero;109;17;L-24-1-5-SN;PG341;;;;;SN;-33.5430368;-70.6428272;08/10/2019;Marjorie Cerda Acevedo;8:19:01;08:00;4;BJFX10;98;B2;U3;302;R;3;0.61;60.00;1;1A;0.15;15.00;17_PM_SN
OT25;Paradero;85;17;L-24-1-5-SN;PG341;;;;;SN;-33.5430028;-70.6427629;08/10/2019;Marjorie Cerda Acevedo;7:29:31;07:00;4;BJFX65;98;B2;U3;302;R;1B;0.15;15.00;1;1A;0.15;15.00;17_PM_SN
OT25;Paradero;56;17;L-24-1-5-SN;PG341;;;;;SN;-33.5429968;-70.6426562;08/10/2019;Marjorie Cerda Acevedo;6:40:34;06:30;4;BJFY84;98;B2;U3;302;R;1B;0.15;15.00;1;1A;0.15;15.00;17_PM_SN
OT25;Paradero;102;17;L-24-1-5-SN;PG341;;;;;SN;-33.54302;-70.6426589;08/10/2019;Marjorie Cerda Acevedo;8:02:29;08:00;4;BJFY95;98;B2;U3;302;R;2;0.45;44.10;1;0;0.00;0.00;17_PM_SN
OT25;Paradero;83;17;L-24-1-5-SN;PG341;;;;;SN;-33.543;-70.6427348;08/10/2019;Marjorie Cerda Acevedo;7:28:58;07:00;4;BJFY97;98;B2;U3;302;R;1A;0.15;15.00;1;1A;0.15;15.00;17_PM_SN
OT25;Paradero;103;17;L-24-1-5-SN;PG341;;;;;SN;-33.54302;-70.6426589;08/10/2019;Marjorie Cerda Acevedo;8:02:48;08:00;4;CJRW17;98;B2;U3;302;R;1A;0.15;15.00;1;0;0.00;0.00;17_PM_SN
OT25;Paradero;60;17;L-24-1-5-SN;PG341;;;;;SN;-33.5430322;-70.6428078;08/10/2019;Marjorie Cerda Acevedo;6:51:24;06:30;4;CJRZ71;98;B2;U3;302;R;2;0.45;44.10;1;1A;0.15;15.00;17_PM_SN
OT25;Paradero;100;17;L-24-1-5-SN;PG341;;;;;SN;-33.5430128;-70.6426015;08/10/2019;Marjorie Cerda Acevedo;8:00:52;08:00;4;CJRZ75;98;B2;U3;302;R;2;0.45;44.10;1;1A;0.15;15.00;17_PM_SN
OT25;Paradero;113;17;L-24-1-5-SN;PG341;;;;;SN;-33.5425643;-70.642967;08/10/2019;Marjorie Cerda Acevedo;8:26:59;08:00;4;FLXR51;98;B2;U3;302;R;3;0.61;60.00;1;1A;0.15;15.00;17_PM_SN
OT25;Paradero;54;17;L-24-1-5-SN;PG341;;;;;SN;-33.5429812;-70.6426179;08/10/2019;Marjorie Cerda Acevedo;6:39:43;06:30;4;FLXR51;46;A1;U3;302;R;2;0.60;27.60;1;1B;0.24;11.04;17_PM_SN
OT25;Paradero;73;17;L-24-1-5-SN;PG341;;;;;SN;-33.5429727;-70.6426493;08/10/2019;Marjorie Cerda Acevedo;7:11:04;07:00;4;FLXR56;46;A1;U3;302;R;2;0.60;27.60;1;1A;0.24;11.04;17_PM_SN
OT25;Paradero;111;17;L-24-1-5-SN;PG341;;;;;SN;-33.5430632;-70.6427207;08/10/2019;Marjorie Cerda Acevedo;8:24:00;08:00;4;FLXR55;46;A1;U3;302e;R;1A;0.24;11.04;0;1A;0.24;11.04;17_PM_SN
OT25;Paradero;81;17;L-24-1-5-SN;PG341;;;;;SN;-33.5429935;-70.6427247;08/10/2019;Marjorie Cerda Acevedo;7:28:37;07:00;4;FLXR57;46;A1;U3;302e;R;3;0.80;36.80;1;1A;0.24;11.04;17_PM_SN
OT25;Paradero;66;17;L-24-1-5-SN;PG341;;;;;SN;-33.5430514;-70.6427513;08/10/2019;Marjorie Cerda Acevedo;6:54:48;06:30;4;FLXR58;46;A1;U3;302e;R;1A;0.24;11.04;1;1A;0.24;11.04;17_PM_SN
OT25;Paradero;93;17;L-24-1-5-SN;PG341;;;;;SN;-33.5430273;-70.6427033;08/10/2019;Marjorie Cerda Acevedo;7:48:44;07:30;4;WA9746;46;A1;U3;302e;R;1B;0.24;11.04;0;1B;0.24;11.04;17_PM_SN
OT25;Paradero;89;18;E-20-205-SN-60;PA109;;;;;SN;-33.4433934;-70.6459007;08/10/2019;Saira Huincho Quiroz;8:08:00;08:00;4;BJFF15;160;C2;U2;203;R;4A;0.69;110.00;1;3;0.38;60.00;18_PM_SN
OT25;Paradero;68;18;E-20-205-SN-60;PA109;;;;;SN;-33.443355;-70.6459717;08/10/2019;Saira Huincho Quiroz;7:41:11;07:30;4;BJFJ63;91;B2;U2;203;R;4A;0.77;69.64;1;4A;0.77;69.64;18_PM_SN
OT25;Paradero;35;18;E-20-205-SN-60;PA109;;;;;SN;-33.4433968;-70.6460451;08/10/2019;Saira Huincho Quiroz;6:47:11;06:30;4;BJFJ78;91;B2;U2;203;R;4B;0.77;69.64;1;4A;0.77;69.64;18_PM_SN
OT25;Paradero;38;18;E-20-205-SN-60;PA109;;;;;SN;-33.4431806;-70.6459453;08/10/2019;Saira Huincho Quiroz;7:22:55;07:00;4;WA8061;161;C2;U2;203;R;4A;0.69;110.69;1;3;0.38;60.38;18_PM_SN
OT25;Paradero;62;18;E-20-205-SN-60;PA109;;;;;SN;-33.4433783;-70.6460383;08/10/2019;Saira Huincho Quiroz;7:08:13;07:00;4;WA8069;161;C2;U2;203;R;3;0.38;60.38;1;1A;0.13;21.13;18_PM_SN
OT25;Paradero;74;18;E-20-205-SN-60;PA109;;;;;SN;-33.4434183;-70.6458717;08/10/2019;Saira Huincho Quiroz;8:04:35;08:00;4;WA8351;161;C2;U2;203;R;2;0.31;50.31;1;2;0.31;50.31;18_PM_SN
OT25;Paradero;448;18;E-20-205-SN-60;PA109;;;;;SN;-33.443237;-70.6460709;08/10/2019;Isacc Carhuavilca;6:42:36;06:30;4;WA9722;161;C2;U2;203;R;2;0.31;50.31;1;2;0.31;50.31;18_PM_SN
OT25;Paradero;124;18;E-20-205-SN-60;PA109;;;;;SN;-33.4433783;-70.6459767;08/10/2019;Saira Huincho Quiroz;7:46:41;07:30;4;WA9982;161;C2;U2;203;R;4B;0.69;110.69;1;4B;0.69;110.69;18_PM_SN
OT25;Paradero;92;18;E-20-205-SN-60;PA109;;;;;SN;-33.4432519;-70.6459516;08/10/2019;Saira Huincho Quiroz;7:21:48;07:00;4;WA9985;161;C2;U2;203;R;4A;0.69;110.69;1;2;0.31;50.31;18_PM_SN
OT25;Paradero;116;18;E-20-205-SN-60;PA109;;;;;SN;-33.4433;-70.6458667;08/10/2019;Saira Huincho Quiroz;7:33:45;07:30;4;WA9993;161;C2;U2;203;R;4B;0.69;110.69;1;4B;0.69;110.69;18_PM_SN
OT25;Paradero;149;18;E-20-205-SN-60;PA109;;;;;SN;-33.443445;-70.6460433;08/10/2019;Saira Huincho Quiroz;8:16:19;08:00;4;WB1029;161;C2;U2;203;R;3;0.38;60.38;1;1B;0.13;21.13;18_PM_SN
OT25;Paradero;134;18;E-20-205-SN-60;PA109;;;;;SN;-33.4434203;-70.6458731;08/10/2019;Saira Huincho Quiroz;8:03:50;08:00;4;WB1033;161;C2;U2;203;R;3;0.38;60.38;1;2;0.31;50.31;18_PM_SN
OT25;Paradero;74;18;E-20-205-SN-60;PA109;;;;;SN;-33.4433726;-70.6459714;08/10/2019;Saira Huincho Quiroz;7:13:10;07:00;4;WB1046;161;C2;U2;203;R;2;0.31;50.31;1;1B;0.13;21.13;18_PM_SN
OT25;Paradero;71;18;E-20-205-SN-60;PA109;;;;;SN;-33.443395;-70.6460133;08/10/2019;Saira Huincho Quiroz;7:11:30;07:00;4;WB9733;161;C2;U2;203;R;4A;0.69;110.69;1;2;0.31;50.31;18_PM_SN
OT25;Paradero;456;18;E-20-205-SN-60;PA109;;;;;SN;-33.4431617;-70.6458835;08/10/2019;Isacc Carhuavilca;6:54:32;06:30;4;WC1727;161;C2;U2;203;R;1A;0.13;21.13;0;1A;0.13;21.13;18_PM_SN
OT25;Paradero;113;18;E-20-205-SN-60;PA109;;;;;SN;-33.4434;-70.6459733;08/10/2019;Saira Huincho Quiroz;8:08:46;08:00;4;WC2785;161;C2;U2;203;R;3;0.38;60.38;1;1A;0.13;21.13;18_PM_SN
OT25;Paradero;159;18;E-20-205-SN-60;PA109;;;;;SN;-33.4431579;-70.6458971;08/10/2019;Isacc Carhuavilca;8:11:40;08:00;4;ZN5551;161;C2;U2;203;R;4A;0.69;110.69;0;4A;0.69;110.69;18_PM_SN
OT25;Paradero;33;18;E-20-205-SN-60;PA109;;;;;SN;-33.4434349;-70.6461146;08/10/2019;Saira Huincho Quiroz;8:19:52;08:00;4;ZN5605;161;C2;U2;203;R;3;0.38;60.38;1;1B;0.13;21.13;18_PM_SN
OT25;Paradero;90;18;E-20-205-SN-60;PA109;;;;;SN;-33.4435;-70.646108;08/10/2019;Isacc Carhuavilca;7:22:18;07:00;4;ZN5621;161;C2;U2;203;R;4A;0.69;110.69;0;4A;0.69;110.69;18_PM_SN
OT25;Paradero;154;18;E-20-205-SN-60;PA109;;;;;SN;-33.4431858;-70.6459018;08/10/2019;Isacc Carhuavilca;8:06:47;08:00;4;ZN5801;;;;203;R;1B;0.00;0.00;0;1B;0.00;0.00;18_PM_SN
OT25;Paradero;151;18;E-20-205-SN-60;PA109;;;;;SN;-33.4435067;-70.6462232;08/10/2019;Saira Huincho Quiroz;8:18:09;08:00;4;ZN6260;;;;203;R;3;0.00;0.00;1;1A;0.00;0.00;18_PM_SN
OT25;Paradero;44;18;E-20-205-SN-60;PA109;;;;;SN;-33.4432109;-70.6461355;08/10/2019;Saira Huincho Quiroz;6:54:23;06:30;4;ZN6262;94;B2;U2;203;R;1A;0.15;14.39;1;1A;0.15;14.39;18_PM_SN
OT25;Paradero;446;18;E-20-205-SN-60;PA109;;;;;SN;-33.4433019;-70.64616;08/10/2019;Isacc Carhuavilca;6:41:49;06:30;4;ZN6328;94;B2;U2;203;R;4A;0.77;71.94;1;3;0.61;57.55;18_PM_SN
OT25;Paradero;88;18;E-20-205-SN-60;PA109;;;;;SN;-33.4434183;-70.6458717;08/10/2019;Saira Huincho Quiroz;8:05:37;08:00;4;ZU5550;161;C2;U2;203;R;4A;0.69;110.69;1;1B;0.13;21.13;18_PM_SN
OT25;Paradero;7;18;E-20-205-SN-60;PA109;;;;;SN;-33.4433003;-70.6459698;08/10/2019;Isacc Carhuavilca;8:15:29;08:00;4;ZU5663;161;C2;U2;203;R;2;0.31;50.31;0;2;0.31;50.31;18_PM_SN
OT25;Paradero;41;18;E-20-205-SN-60;PA109;;;;;SN;-33.4434159;-70.6459995;08/10/2019;Saira Huincho Quiroz;6:52:54;06:30;4;ZU5672;161;C2;U2;203;R;1B;0.13;21.13;0;1B;0.13;21.13;18_PM_SN
OT25;Paradero;43;18;E-20-205-SN-60;PA109;;;;;SN;-33.4432407;-70.6461486;08/10/2019;Saira Huincho Quiroz;6:53:55;06:30;4;ZU6000;161;C2;U2;203;R;1B;0.13;21.13;1;1B;0.13;21.13;18_PM_SN
OT25;Paradero;72;18;E-20-205-SN-60;PA109;;;;;SN;-33.443395;-70.6460133;08/10/2019;Saira Huincho Quiroz;7:12:10;07:00;4;ZU6006;161;C2;U2;203;R;1B;0.13;21.13;1;1A;0.13;21.13;18_PM_SN
OT25;Paradero;118;18;E-20-205-SN-60;PA109;;;;;SN;-33.4433417;-70.646;08/10/2019;Saira Huincho Quiroz;7:36:05;07:30;4;BFKB23;160;C2;U2;208;R;0;0.00;0.00;1;1A;0.13;21.00;18_PM_SN
OT25;Paradero;133;18;E-20-205-SN-60;PA109;;;;;SN;-33.4434678;-70.6459257;08/10/2019;Saira Huincho Quiroz;8:01:35;08:00;4;BFKB24;160;C2;U2;208;R;0;0.00;0.00;1;3;0.38;60.00;18_PM_SN
OT25;Paradero;146;18;E-20-205-SN-60;PA109;;;;;SN;-33.443445;-70.6460433;08/10/2019;Saira Huincho Quiroz;8:14:00;08:00;4;BFKB25;160;C2;U2;208;R;0;0.00;0.00;1;1A;0.13;21.00;18_PM_SN
OT25;Paradero;55;18;E-20-205-SN-60;PA109;;;;;SN;-33.443255;-70.6461517;08/10/2019;Saira Huincho Quiroz;7:05:46;07:00;4;BFKB28;160;C2;U2;208;R;1A;0.13;21.00;1;1B;0.13;21.00;18_PM_SN
OT25;Paradero;51;18;E-20-205-SN-60;PA109;;;;;SN;-33.4431683;-70.64617;08/10/2019;Saira Huincho Quiroz;7:02:49;07:00;4;BFKB36;160;C2;U2;208;R;1A;0.13;21.00;1;1A;0.13;21.00;18_PM_SN
OT25;Paradero;47;18;E-20-205-SN-60;PA109;;;;;SN;-33.4433379;-70.6460641;08/10/2019;Saira Huincho Quiroz;6:57:35;06:30;4;BFKB41;160;C2;U2;208;R;0;0.00;0.00;1;1A;0.13;21.00;18_PM_SN
OT25;Paradero;86;18;E-20-205-SN-60;PA109;;;;;SN;-33.443332;-70.6459109;08/10/2019;Saira Huincho Quiroz;7:20:57;07:00;4;WA8060;161;C2;U2;208;R;0;0.00;0.00;1;1A;0.13;21.13;18_PM_SN
OT25;Paradero;11;18;E-20-205-SN-60;PA109;;;;;SN;-33.4434683;-70.64604;08/10/2019;Saira Huincho Quiroz;8:10:38;08:00;4;WA8078;161;C2;U2;208;R;0;0.00;0.00;1;1A;0.13;21.13;18_PM_SN
OT25;Paradero;39;18;E-20-205-SN-60;PA109;;;;;SN;-33.4432995;-70.6461993;08/10/2019;Isacc Carhuavilca;7:05:26;07:00;4;WA9798;161;C2;U2;208;R;1B;0.13;21.13;1;1B;0.13;21.13;18_PM_SN
OT25;Paradero;140;18;E-20-205-SN-60;PA109;;;;;SN;-33.4434198;-70.645995;08/10/2019;Saira Huincho Quiroz;8:09:22;08:00;4;WA9969;161;C2;U2;208;R;0;0.00;0.00;1;1A;0.13;21.13;18_PM_SN
OT25;Paradero;154;18;E-20-205-SN-60;PA109;;;;;SN;-33.443435;-70.6460617;08/10/2019;Saira Huincho Quiroz;8:22:34;08:00;4;WB1037;161;C2;U2;208;R;0;0.00;0.00;1;1A;0.13;21.13;18_PM_SN
OT25;Paradero;63;18;E-20-205-SN-60;PA109;;;;;SN;-33.4434283;-70.6460233;08/10/2019;Saira Huincho Quiroz;7:09:28;07:00;4;WC1111;161;C2;U2;208;R;0;0.00;0.00;0;0;0.00;0.00;18_PM_SN
OT25;Paradero;91;18;E-20-205-SN-60;PA109;;;;;SN;-33.4433673;-70.6458929;08/10/2019;Saira Huincho Quiroz;7:21:22;07:00;4;WC113;161;C2;U2;208;R;0;0.00;0.00;0;0;0.00;0.00;18_PM_SN
OT25;Paradero;48;18;E-20-205-SN-60;PA109;;;;;SN;-33.4432551;-70.6460119;08/10/2019;Saira Huincho Quiroz;7:00:44;07:00;4;WC1532;161;C2;U2;208;R;1A;0.13;21.13;1;1A;0.13;21.13;18_PM_SN
OT25;Paradero;28;18;E-20-205-SN-60;PA109;;;;;SN;-33.4435487;-70.6462375;08/10/2019;Saira Huincho Quiroz;8:17:34;08:00;4;WC2790;161;C2;U2;208;R;0;0.00;0.00;1;1A;0.13;21.13;18_PM_SN
OT25;Paradero;82;18;E-20-205-SN-60;PA109;;;;;SN;-33.4432971;-70.6460344;08/10/2019;Saira Huincho Quiroz;7:19:11;07:00;4;ZN5576;161;C2;U2;208;R;0;0.00;0.00;1;2;0.31;50.31;18_PM_SN
OT25;Paradero;108;18;E-20-205-SN-60;PA109;;;;;SN;-33.4434247;-70.6459275;08/10/2019;Saira Huincho Quiroz;7:27:40;07:00;4;ZN5590;161;C2;U2;208;R;2;0.31;50.31;0;2;0.31;50.31;18_PM_SN
OT25;Paradero;64;18;E-20-205-SN-60;PA109;;;;;SN;-33.4434129;-70.6460061;08/10/2019;Saira Huincho Quiroz;7:10:53;07:00;4;ZN5594;161;C2;U2;208;R;0;0.00;0.00;0;0;0.00;0.00;18_PM_SN
OT25;Paradero;450;18;E-20-205-SN-60;PA109;;;;;SN;-33.4432014;-70.6462141;08/10/2019;Isacc Carhuavilca;6:45:10;06:30;4;ZN5599;161;C2;U2;208;R;1A;0.13;21.13;1;1A;0.13;21.13;18_PM_SN
OT25;Paradero;157;18;E-20-205-SN-60;PA109;;;;;SN;-33.4434367;-70.646025;08/10/2019;Saira Huincho Quiroz;8:26:59;08:00;4;ZN5600;161;C2;U2;208;R;0;0.00;0.00;1;1B;0.13;21.13;18_PM_SN
OT25;Paradero;51;18;E-20-205-SN-60;PA109;;;;;SN;-33.4434254;-70.6462291;08/10/2019;Isacc Carhuavilca;7:07:05;07:00;4;ZN6350;161;C2;U2;208;R;0;0.00;0.00;0;0;0.00;0.00;18_PM_SN
OT25;Paradero;75;18;E-20-205-SN-60;PA109;;;;;SN;-33.4433591;-70.6460194;08/10/2019;Saira Huincho Quiroz;7:14:02;07:00;4;ZN6748;94;B2;U2;208;R;0;0.00;0.00;0;0;0.00;0.00;18_PM_SN
OT25;Paradero;61;18;E-20-205-SN-60;PA109;;;;;SN;-33.4434067;-70.64601;08/10/2019;Saira Huincho Quiroz;7:07:35;07:00;4;WA9755;161;C2;U2;203e;R;4A;0.69;110.69;1;2;0.31;50.31;18_PM_SN
OT25;Paradero;131;18;E-20-205-SN-60;PA109;;;;;SN;-33.4433846;-70.6459154;08/10/2019;Saira Huincho Quiroz;7:57:58;07:30;4;WA9973;161;C2;U2;203e;R;4A;0.69;110.69;0;4A;0.69;110.69;18_PM_SN
OT25;Paradero;73;18;E-20-205-SN-60;PA109;;;;;SN;-33.4434094;-70.6459959;08/10/2019;Saira Huincho Quiroz;7:54:29;07:30;4;WC1112;161;C2;U2;203e;R;4A;0.69;110.69;0;4A;0.69;110.69;18_PM_SN
OT25;Paradero;156;18;E-20-205-SN-60;PA109;;;;;SN;-33.4433429;-70.6459464;08/10/2019;Isacc Carhuavilca;8:09:15;08:00;4;WC1531;161;C2;U2;203e;R;1B;0.13;21.13;0;1B;0.13;21.13;18_PM_SN
OT25;Paradero;67;18;E-20-205-SN-60;PA109;;;;;SN;-33.4433487;-70.6459334;08/10/2019;Saira Huincho Quiroz;7:39:33;07:30;4;WC2677;161;C2;U2;203e;R;4B;0.69;110.69;1;4B;0.69;110.69;18_PM_SN
OT25;Paradero;144;18;E-20-205-SN-60;PA109;;;;;SN;-33.4434683;-70.64604;08/10/2019;Saira Huincho Quiroz;8:11:25;08:00;4;WC2776;161;C2;U2;203e;R;3;0.38;60.38;1;1A;0.13;21.13;18_PM_SN
OT25;Paradero;145;18;E-20-205-SN-60;PA109;;;;;SN;-33.4434121;-70.6460643;08/10/2019;Saira Huincho Quiroz;8:13:04;08:00;4;ZN5555;161;C2;U2;203e;R;3;0.38;60.38;0;3;0.38;60.38;18_PM_SN
OT25;Paradero;114;18;E-20-205-SN-60;PA109;;;;;SN;-33.44328;-70.6460133;08/10/2019;Saira Huincho Quiroz;7:32:57;07:30;4;ZN5611;161;C2;U2;203e;R;4B;0.69;110.69;0;4B;0.69;110.69;18_PM_SN
OT25;Paradero;136;18;E-20-205-SN-60;PA109;;;;;SN;-33.4433607;-70.6461388;08/10/2019;Isacc Carhuavilca;7:47:33;07:30;4;ZN6506;161;C2;U2;203e;R;2;0.31;50.31;0;2;0.31;50.31;18_PM_SN
OT25;Paradero;142;18;E-20-205-SN-60;PA109;;;;;SN;-33.4433448;-70.6458727;08/10/2019;Isacc Carhuavilca;7:54:19;07:30;4;BJFG80;;;;203e;R;2;0.00;0.00;1;2;0.00;0.00;18_PM_SN
OT25;Paradero;410;19;E-20-205-SN-55;PA138;;;;;SN;-33.4435093;-70.6459336;08/10/2019;Michelle Fermenal Montañez;7:29:11;07:00;4;BJFJ11;91;B2;U2;205;I;0;0.00;0.00;1;0;0.00;0.00;19_PM_SN
OT25;Paradero;414;19;E-20-205-SN-55;PA138;;;;;SN;-33.4435758;-70.6460619;08/10/2019;Michelle Fermenal Montañez;7:43:45;07:30;4;BJFJ71;91;B2;U2;205;I;3;0.61;55.71;1;1A;0.15;13.93;19_PM_SN
OT25;Paradero;24;19;E-20-205-SN-55;PA138;;;;;SN;-33.4438175;-70.6457895;08/10/2019;Elizabeth Gonzalez Arriagada;7:44:25;07:30;4;BJFJ83;91;B2;U2;205;I;4A;0.77;69.64;1;0;0.00;0.00;19_PM_SN
OT25;Paradero;3;19;E-20-205-SN-55;PA138;;;;;SN;-33.4438425;-70.6457766;08/10/2019;Elizabeth Gonzalez Arriagada;6:45:17;06:30;4;BJFK22;91;B2;U2;205;I;2;0.45;40.95;1;0;0.00;0.00;19_PM_SN
OT25;Paradero;16;19;E-20-205-SN-55;PA138;;;;;SN;-33.443842;-70.6457067;08/10/2019;Elizabeth Gonzalez Arriagada;7:16:53;07:00;4;BJFK60;91;B2;U2;205;I;0;0.00;0.00;1;1A;0.15;13.93;19_PM_SN
OT25;Paradero;9;19;E-20-205-SN-55;PA138;;;;;SN;-33.4438602;-70.6457445;08/10/2019;Elizabeth Gonzalez Arriagada;6:51:47;06:30;4;BJFK62;91;B2;U2;205;I;4A;0.77;69.64;1;0;0.00;0.00;19_PM_SN
OT25;Paradero;412;19;E-20-205-SN-55;PA138;;;;;SN;-33.4435502;-70.6459891;08/10/2019;Michelle Fermenal Montañez;7:37:40;07:30;4;BJFK82;91;B2;U2;205;I;3;0.61;55.71;1;1B;0.15;13.93;19_PM_SN
OT25;Paradero;421;19;E-20-205-SN-55;PA138;;;;;SN;-33.44355;-70.64613;08/10/2019;Michelle Fermenal Montañez;8:22:58;08:00;4;BJFK83;91;B2;U2;205;I;0;0.00;0.00;1;1A;0.15;13.93;19_PM_SN
OT25;Paradero;10;19;E-20-205-SN-55;PA138;;;;;SN;-33.4438642;-70.6457303;08/10/2019;Elizabeth Gonzalez Arriagada;6:54:00;06:30;4;FZZF82;105;B2;U2;205;I;4B;0.77;80.36;1;0;0.00;0.00;19_PM_SN
OT25;Paradero;393;19;E-20-205-SN-55;PA138;;;;;SN;-33.4439067;-70.645765;08/10/2019;Michelle Fermenal Montañez;6:39:22;06:30;4;WA9724;161;C2;U2;205;I;0;0.00;0.00;1;0;0.00;0.00;19_PM_SN
OT25;Paradero;394;19;E-20-205-SN-55;PA138;;;;;SN;-33.4438629;-70.6457482;08/10/2019;Michelle Fermenal Montañez;6:34:38;06:30;4;WB1049;161;C2;U2;205;I;0;0.00;0.00;1;1A;0.13;21.13;19_PM_SN
OT25;Paradero;2;19;E-20-205-SN-55;PA138;;;;;SN;-33.4438342;-70.6457516;08/10/2019;Elizabeth Gonzalez Arriagada;6:33:02;06:30;4;WC1127;161;C2;U2;205;I;3;0.38;60.38;1;0;0.00;0.00;19_PM_SN
OT25;Paradero;1;19;E-20-205-SN-55;PA138;;;;;SN;-33.4439685;-70.6458868;08/10/2019;Elizabeth Gonzalez Arriagada;6:31:08;06:30;4;ZN5587;161;C2;U2;205;I;1A;0.13;21.13;1;0;0.00;0.00;19_PM_SN
OT25;Paradero;413;19;E-20-205-SN-55;PA138;;;;;SN;-33.4436076;-70.6459185;08/10/2019;Michelle Fermenal Montañez;7:39:15;07:30;4;ZN5597;161;C2;U2;205;I;4A;0.69;110.69;1;1A;0.13;21.13;19_PM_SN
OT25;Paradero;11;19;E-20-205-SN-55;PA138;;;;;SN;-33.4438492;-70.6457529;08/10/2019;Elizabeth Gonzalez Arriagada;6:55:22;06:30;4;ZN5599;161;C2;U2;205;I;3;0.38;60.38;1;1A;0.13;21.13;19_PM_SN
